team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
NYR,2023,NYR,2023020022,NYR,CBJ,AWAY,20231014,Team Level,all,0.6038,0.6643,0.6465,3600.0,46.904,4.69,3.311,11.334,1.594,26.295,16.777,4.391,4.688,4.391,42.0,22.0,29.0,93.0,3.0,8.0,1.0,11.0,0.0,20.0,22.0,39.0,61.0,1.0,2.0,34.0,23.0,7.0,2.0,46.0,14.0,4.0,1.435,1.602,1.653,1.0,1.0,1.0,90.16,64.0,62.976,0.0,0.729,2.085,2.085,3.334,3.326,3.247,25.233,3.077,2.098,5.897,0.878,13.907,9.144,2.873,3.034,2.834,21.0,14.0,12.0,47.0,5.0,3.0,1.0,8.0,0.0,13.0,6.0,16.0,30.0,3.0,6.0,25.0,25.0,8.0,5.0,20.0,9.0,6.0,0.52,1.098,1.459,1.0,3.0,1.0,49.184,35.0,35.634,3.0,0.458,0.505,0.505,3.029,3.006,2.866
NYR,2023,NYR,2023020148,NYR,CAR,HOME,20231102,Team Level,all,0.4893,0.4407,0.4762,3600.0,29.562,2.67,1.995,6.8,0.936,16.406,11.193,2.595,2.638,2.564,26.0,14.0,12.0,52.0,2.0,1.0,0.0,3.0,0.0,21.0,13.0,24.0,38.0,1.0,2.0,32.0,21.0,5.0,3.0,29.0,9.0,2.0,0.901,0.988,0.781,0.0,1.0,1.0,51.48,40.0,39.722,3.0,0.443,0.162,0.162,2.951,2.913,2.829,32.879,2.787,1.865,8.345,1.08,16.551,13.372,2.664,2.839,2.713,27.0,17.0,22.0,66.0,1.0,4.0,0.0,4.0,0.0,19.0,16.0,26.0,43.0,4.0,8.0,30.0,13.0,2.0,3.0,36.0,5.0,3.0,0.931,0.636,1.221,0.0,0.0,1.0,66.798,44.0,44.136,2.0,0.415,0.456,0.456,2.747,2.806,2.717
NYR,2023,NYR,2023020225,NYR,CBJ,HOME,20231112,Team Level,all,0.5631,0.6241,0.619,3900.0,44.657,3.822,3.104,10.243,1.623,28.383,17.824,3.442,3.706,3.333,40.0,25.0,23.0,88.0,3.0,5.0,1.0,11.0,0.0,30.0,16.0,37.0,62.0,3.0,6.0,45.0,19.0,7.0,10.0,49.0,14.0,2.0,1.593,1.729,0.501,1.0,2.0,0.0,84.416,65.0,62.462,3.0,0.727,0.453,0.453,4.096,3.977,3.555,28.404,2.966,1.959,6.764,1.018,14.935,12.357,2.905,3.118,3.054,28.0,12.0,13.0,53.0,3.0,2.0,1.0,5.0,1.0,15.0,14.0,25.0,37.0,5.0,10.0,24.0,16.0,5.0,4.0,30.0,7.0,3.0,1.152,0.896,0.918,2.0,0.0,1.0,54.968,40.0,41.351,3.0,0.436,0.526,0.526,2.876,2.996,2.957
NYR,2023,NYR,2023020283,NYR,PIT,AWAY,20231122,Team Level,all,0.4643,0.4412,0.4842,3600.0,33.997,3.163,2.219,8.133,1.15,17.307,14.029,2.915,3.41,3.138,36.0,10.0,14.0,60.0,1.0,4.0,0.0,6.0,0.0,16.0,19.0,35.0,45.0,5.0,10.0,29.0,22.0,8.0,3.0,31.0,11.0,4.0,0.848,1.386,0.929,0.0,1.0,0.0,64.763,46.0,49.536,2.0,0.481,0.663,0.663,2.981,3.2,3.095,36.056,3.65,2.432,9.946,1.375,18.199,13.398,3.462,3.48,3.296,32.0,17.0,27.0,76.0,0.0,5.0,0.0,5.0,1.0,22.0,16.0,32.0,49.0,3.0,6.0,32.0,14.0,4.0,14.0,35.0,10.0,4.0,0.938,1.115,1.597,0.0,0.0,0.0,71.45,49.0,46.04,1.0,0.538,1.534,1.534,2.653,2.522,2.481
NYR,2023,NYR,2023020294,NYR,PHI,AWAY,20231124,Team Level,all,0.4082,0.4324,0.4074,3600.0,22.786,1.944,1.628,5.496,0.835,13.08,10.017,1.936,2.118,2.108,19.0,14.0,15.0,48.0,3.0,2.0,0.0,2.0,0.0,11.0,15.0,16.0,30.0,9.0,24.0,30.0,15.0,8.0,7.0,28.0,3.0,2.0,0.83,0.416,0.698,1.0,1.0,1.0,54.401,33.0,36.707,7.0,0.356,0.031,0.031,2.27,2.47,2.455,34.666,2.818,2.646,9.358,1.133,19.878,12.168,2.704,2.702,2.591,37.0,11.0,15.0,63.0,1.0,4.0,0.0,5.0,0.0,20.0,18.0,36.0,47.0,5.0,16.0,26.0,24.0,4.0,4.0,40.0,4.0,4.0,1.247,0.486,1.085,0.0,1.0,0.0,58.326,48.0,44.888,2.0,0.596,0.843,0.843,2.571,2.455,2.405
NYR,2023,NYR,2023020414,NYR,WSH,AWAY,20231209,Team Level,all,0.4325,0.5321,0.5349,3600.0,31.673,2.052,2.03,8.119,1.124,18.616,14.058,2.013,2.015,1.976,31.0,15.0,12.0,58.0,0.0,2.0,0.0,11.0,0.0,16.0,17.0,31.0,46.0,4.0,11.0,23.0,21.0,6.0,1.0,39.0,6.0,1.0,1.037,0.679,0.336,0.0,0.0,0.0,54.148,46.0,44.276,1.0,0.429,0.057,0.057,2.424,2.381,2.335,28.446,2.693,1.882,7.895,1.0,15.64,10.891,2.501,2.722,2.529,29.0,11.0,11.0,51.0,4.0,5.0,0.0,6.0,1.0,9.0,15.0,25.0,36.0,2.0,7.0,35.0,19.0,10.0,11.0,32.0,6.0,2.0,1.131,0.879,0.684,3.0,0.0,1.0,54.492,40.0,41.489,6.0,0.407,0.821,0.821,2.279,2.307,2.237
NYR,2023,NYR,2023020529,NYR,WSH,HOME,20231227,Team Level,all,0.6334,0.4717,0.5176,3600.0,31.045,2.324,2.101,7.042,1.002,18.105,13.427,2.24,2.32,2.236,31.0,13.0,6.0,50.0,5.0,1.0,0.0,7.0,0.0,11.0,20.0,26.0,39.0,2.0,4.0,20.0,28.0,8.0,10.0,35.0,8.0,1.0,1.313,0.797,0.213,4.0,1.0,0.0,51.748,44.0,44.594,2.0,0.448,0.098,0.098,2.673,2.676,2.588,30.152,1.345,1.655,7.992,1.02,16.441,12.546,1.33,1.353,1.338,27.0,14.0,15.0,56.0,1.0,2.0,0.0,2.0,0.0,17.0,19.0,26.0,40.0,3.0,6.0,20.0,17.0,4.0,4.0,36.0,5.0,0.0,0.787,0.558,0.0,1.0,0.0,0.0,54.891,41.0,40.837,3.0,0.352,0.05,0.05,1.647,1.658,1.639
NYR,2023,NYR,2023020575,NYR,CAR,HOME,20240102,Team Level,all,0.3787,0.5,0.5,3600.0,27.335,1.596,1.535,7.67,0.953,14.969,12.276,1.583,1.462,1.45,29.0,10.0,10.0,49.0,1.0,2.0,0.0,6.0,0.0,10.0,20.0,28.0,38.0,4.0,8.0,29.0,26.0,7.0,3.0,36.0,1.0,2.0,0.896,0.138,0.561,1.0,0.0,0.0,44.154,39.0,35.434,3.0,0.322,0.244,0.244,1.675,1.537,1.53,29.674,2.618,2.068,6.674,0.933,14.979,11.727,2.563,2.81,2.753,27.0,12.0,10.0,49.0,6.0,2.0,0.0,1.0,0.0,13.0,17.0,21.0,33.0,3.0,6.0,30.0,18.0,3.0,1.0,31.0,5.0,3.0,0.789,0.601,1.228,1.0,2.0,3.0,55.369,39.0,42.961,1.0,0.476,0.066,0.066,3.029,3.257,3.194
NYR,2023,NYR,2023020653,NYR,WSH,AWAY,20240113,Team Level,all,0.5794,0.5676,0.5467,3600.0,30.166,4.121,1.774,6.996,1.008,15.888,11.213,4.065,4.207,4.149,27.0,14.0,22.0,63.0,2.0,1.0,0.0,11.0,0.0,14.0,13.0,25.0,39.0,5.0,10.0,41.0,31.0,9.0,7.0,27.0,9.0,5.0,0.912,0.991,2.218,2.0,0.0,0.0,65.695,41.0,42.563,4.0,0.445,0.114,0.114,4.452,4.551,4.495,25.096,2.991,1.711,6.253,0.819,13.271,8.954,2.949,2.826,2.787,21.0,13.0,14.0,48.0,3.0,3.0,0.0,7.0,0.0,13.0,8.0,18.0,31.0,5.0,10.0,18.0,17.0,5.0,11.0,22.0,8.0,4.0,0.693,1.066,1.233,0.0,3.0,0.0,45.638,34.0,32.255,8.0,0.366,0.908,0.908,2.449,2.338,2.326
NYR,2023,NYR,2023020669,NYR,WSH,HOME,20240114,Team Level,all,0.6575,0.4746,0.5432,3600.0,32.649,4.384,2.394,7.48,1.055,17.343,11.344,4.161,4.384,4.16,31.0,13.0,12.0,56.0,2.0,4.0,1.0,8.0,2.0,13.0,15.0,29.0,42.0,3.0,6.0,24.0,24.0,8.0,6.0,29.0,9.0,6.0,0.919,1.225,2.24,1.0,1.0,0.0,57.142,44.0,44.981,3.0,0.574,0.915,0.915,4.043,4.041,3.916,26.599,2.284,1.858,7.092,1.02,14.435,10.309,2.183,2.282,2.181,25.0,12.0,25.0,62.0,1.0,6.0,1.0,6.0,0.0,16.0,8.0,24.0,36.0,6.0,12.0,33.0,20.0,4.0,7.0,27.0,8.0,2.0,0.82,0.906,0.558,0.0,0.0,1.0,60.204,37.0,36.012,4.0,0.457,1.034,1.034,1.707,1.706,1.675
NYR,2023,NYR,2023020863,NYR,NYI,AWAY,20240218,Team Level,all,0.5883,0.5315,0.4907,3610.0,39.358,5.159,2.636,9.233,1.397,21.19,13.386,4.249,5.145,4.236,38.0,15.0,23.0,76.0,6.0,6.0,1.0,7.0,0.0,24.0,10.0,32.0,47.0,4.0,11.0,21.0,45.0,6.0,4.0,41.0,5.0,7.0,0.782,0.601,3.775,1.0,1.0,4.0,73.204,53.0,51.856,3.0,0.663,0.573,0.573,5.249,5.237,4.321,37.891,3.611,2.459,9.752,1.447,21.946,15.784,3.472,3.587,3.45,41.0,14.0,12.0,67.0,5.0,5.0,0.0,7.0,0.0,22.0,16.0,36.0,50.0,7.0,17.0,45.0,24.0,6.0,5.0,41.0,11.0,3.0,0.915,1.42,1.276,1.0,4.0,0.0,68.885,55.0,55.991,3.0,0.521,0.755,0.755,3.377,3.372,3.281
NYR,2023,NYR,2023020905,NYR,PHI,AWAY,20240224,Team Level,all,0.3634,0.4113,0.3636,3600.0,25.458,1.876,1.603,6.292,0.846,13.584,11.799,1.824,1.957,1.903,24.0,12.0,22.0,58.0,2.0,1.0,0.0,7.0,0.0,13.0,13.0,22.0,34.0,5.0,13.0,22.0,35.0,1.0,9.0,26.0,9.0,1.0,0.535,1.117,0.224,1.0,1.0,0.0,59.681,36.0,36.911,4.0,0.351,0.01,0.01,2.217,2.31,2.248,45.836,3.286,3.121,12.182,1.56,25.295,17.555,3.097,3.156,2.976,40.0,23.0,20.0,83.0,1.0,3.0,0.0,9.0,0.0,27.0,23.0,39.0,62.0,5.0,15.0,38.0,23.0,3.0,8.0,52.0,8.0,3.0,1.457,1.063,0.766,0.0,1.0,0.0,78.93,63.0,60.109,6.0,0.677,0.651,0.651,3.312,3.182,3.108
NYR,2023,NYR,2023020919,NYR,CBJ,AWAY,20240225,Team Level,all,0.3683,0.5427,0.5167,3600.0,43.063,2.956,3.256,10.774,1.718,25.955,17.342,2.825,2.989,2.859,40.0,22.0,27.0,89.0,2.0,4.0,0.0,12.0,0.0,24.0,20.0,38.0,60.0,4.0,11.0,38.0,11.0,5.0,0.0,51.0,7.0,4.0,1.213,0.721,1.022,2.0,0.0,0.0,87.177,62.0,60.982,0.0,0.752,0.746,0.746,2.962,2.998,2.936,44.157,5.069,3.329,10.756,1.613,21.183,16.05,4.444,5.018,4.415,41.0,17.0,17.0,75.0,4.0,10.0,0.0,6.0,0.0,19.0,19.0,37.0,54.0,3.0,9.0,30.0,10.0,5.0,5.0,37.0,15.0,6.0,1.237,2.074,1.758,2.0,2.0,0.0,77.092,58.0,59.556,3.0,0.722,1.922,1.922,3.868,3.852,3.698
NYR,2023,NYR,2023020939,NYR,CBJ,HOME,20240228,Team Level,all,0.5603,0.4773,0.5,3600.0,31.314,4.049,1.797,8.074,0.977,16.615,11.488,3.913,3.983,3.854,30.0,13.0,20.0,63.0,4.0,3.0,0.0,6.0,0.0,12.0,18.0,26.0,39.0,3.0,9.0,30.0,26.0,13.0,8.0,33.0,5.0,5.0,0.959,0.644,2.446,1.0,1.0,2.0,63.03,43.0,42.974,3.0,0.385,0.826,0.826,3.608,3.57,3.547,31.621,3.177,2.251,7.473,1.071,16.364,12.664,3.017,3.219,3.058,31.0,12.0,26.0,69.0,1.0,4.0,1.0,9.0,0.0,19.0,10.0,30.0,42.0,4.0,11.0,25.0,13.0,3.0,5.0,30.0,8.0,5.0,0.876,1.005,1.295,0.0,1.0,0.0,68.52,43.0,42.647,4.0,0.499,0.685,0.685,2.99,3.043,2.948
NYR,2023,NYR,2023021032,NYR,CAR,AWAY,20240312,Team Level,all,0.4816,0.4472,0.4824,3600.0,27.424,3.433,1.714,6.944,1.016,15.891,12.001,3.181,3.567,3.311,24.0,17.0,14.0,55.0,1.0,2.0,0.0,8.0,0.0,14.0,16.0,23.0,40.0,1.0,2.0,25.0,23.0,10.0,6.0,31.0,6.0,4.0,0.806,0.638,1.989,1.0,0.0,0.0,58.666,41.0,43.605,4.0,0.363,0.47,0.47,3.326,3.461,3.231,33.139,3.696,2.168,8.502,1.088,16.384,12.161,3.167,3.488,2.968,28.0,16.0,24.0,68.0,0.0,6.0,0.0,6.0,0.0,13.0,19.0,28.0,44.0,2.0,4.0,27.0,28.0,19.0,9.0,30.0,9.0,5.0,0.852,1.2,1.644,0.0,0.0,0.0,63.81,44.0,41.371,1.0,0.472,1.445,1.445,2.723,2.557,2.359
NYR,2023,NYR,2023021061,NYR,PIT,AWAY,20240316,Team Level,all,0.5948,0.4264,0.45,3600.0,33.153,6.066,2.339,6.686,1.003,16.723,12.184,5.412,6.243,5.585,28.0,17.0,10.0,55.0,7.0,3.0,0.0,2.0,0.0,18.0,15.0,21.0,38.0,3.0,6.0,22.0,18.0,5.0,7.0,25.0,12.0,8.0,0.537,1.401,4.127,1.0,3.0,3.0,59.156,45.0,48.153,3.0,0.572,0.694,0.694,5.944,6.127,5.552,40.448,4.133,2.921,9.099,1.484,21.748,15.615,3.911,3.913,3.698,37.0,18.0,19.0,74.0,4.0,7.0,0.0,3.0,0.0,14.0,27.0,33.0,51.0,3.0,6.0,30.0,22.0,7.0,11.0,34.0,18.0,3.0,0.998,2.157,0.978,2.0,2.0,0.0,69.166,55.0,51.453,5.0,0.648,0.988,0.988,3.792,3.603,3.488
NYR,2023,NYR,2023021073,NYR,NYI,HOME,20240317,Team Level,all,0.5105,0.5591,0.5385,3600.0,36.068,2.062,2.204,9.172,1.074,19.606,14.883,2.054,2.02,2.013,31.0,18.0,22.0,71.0,5.0,2.0,0.0,5.0,0.0,13.0,24.0,26.0,44.0,3.0,6.0,28.0,21.0,11.0,10.0,43.0,4.0,2.0,1.198,0.39,0.473,3.0,2.0,0.0,71.869,49.0,49.065,8.0,0.459,0.244,0.244,2.277,2.237,2.232,29.768,1.977,1.726,7.425,1.02,16.778,13.075,1.835,2.038,1.889,27.0,15.0,14.0,56.0,2.0,4.0,0.0,5.0,0.0,12.0,19.0,25.0,40.0,1.0,2.0,22.0,26.0,3.0,6.0,36.0,4.0,2.0,0.844,0.436,0.697,1.0,1.0,0.0,55.409,42.0,42.089,3.0,0.365,0.733,0.733,1.609,1.641,1.619
NYR,2023,NYR,2023021137,NYR,PHI,HOME,20240326,Team Level,all,0.3442,0.4109,0.4021,3636.0,28.26,2.016,1.734,7.201,0.925,15.617,11.508,1.955,1.962,1.902,27.0,12.0,14.0,53.0,6.0,1.0,0.0,2.0,0.0,15.0,15.0,21.0,33.0,3.0,6.0,35.0,23.0,5.0,6.0,32.0,5.0,2.0,0.841,0.697,0.478,3.0,2.0,1.0,50.999,39.0,37.931,3.0,0.372,0.206,0.206,2.181,2.115,2.049,41.299,3.841,2.594,10.954,1.406,22.769,16.436,3.683,3.999,3.833,42.0,16.0,18.0,76.0,5.0,3.0,1.0,11.0,0.0,18.0,21.0,37.0,53.0,1.0,2.0,29.0,16.0,5.0,2.0,47.0,7.0,4.0,1.298,0.818,1.725,3.0,0.0,2.0,78.844,58.0,60.078,1.0,0.55,0.712,0.712,3.679,3.827,3.803
NYR,2023,NYR,2023021182,NYR,PIT,HOME,20240401,Team Level,all,0.39,0.5789,0.5732,3600.0,33.473,1.981,2.027,9.413,1.131,19.317,13.131,1.95,1.871,1.841,30.0,17.0,19.0,66.0,2.0,2.0,0.0,6.0,0.0,21.0,16.0,28.0,45.0,3.0,6.0,32.0,20.0,6.0,11.0,40.0,7.0,0.0,1.201,0.78,0.0,1.0,1.0,0.0,60.497,47.0,43.278,4.0,0.435,0.24,0.24,2.175,2.043,2.015,25.244,3.098,1.896,6.335,0.881,13.203,9.586,3.071,3.289,3.26,20.0,15.0,13.0,48.0,5.0,2.0,1.0,2.0,0.0,10.0,16.0,15.0,30.0,5.0,10.0,24.0,15.0,7.0,1.0,23.0,8.0,4.0,0.49,0.922,1.685,1.0,1.0,3.0,53.853,35.0,39.064,0.0,0.451,0.364,0.364,3.185,3.372,3.362
NYR,2023,NYR,2023021244,NYR,NYI,AWAY,20240409,Team Level,all,0.5118,0.65,0.5714,3600.0,39.546,3.385,2.686,9.502,1.393,23.186,15.847,3.25,3.382,3.247,33.0,23.0,35.0,91.0,2.0,5.0,0.0,7.0,0.0,29.0,13.0,31.0,54.0,3.0,4.0,33.0,22.0,6.0,6.0,43.0,10.0,3.0,0.935,1.187,1.263,0.0,0.0,2.0,88.175,56.0,54.35,2.0,0.6,0.521,0.521,3.464,3.459,3.375,31.183,3.229,1.991,8.311,1.193,15.659,11.617,3.149,3.238,3.157,28.0,14.0,7.0,49.0,4.0,3.0,1.0,5.0,2.0,13.0,15.0,24.0,38.0,3.0,6.0,33.0,18.0,2.0,6.0,32.0,6.0,4.0,0.796,0.598,1.835,2.0,0.0,2.0,50.692,42.0,42.974,1.0,0.434,0.665,0.665,2.998,3.004,2.966
NYR,2023,NYR,2023021257,NYR,PHI,HOME,20240411,Team Level,all,0.6228,0.5701,0.5316,3600.0,30.109,4.08,2.068,7.181,1.069,16.287,11.316,3.812,3.85,3.598,25.0,17.0,19.0,61.0,1.0,4.0,0.0,4.0,0.0,17.0,16.0,24.0,41.0,6.0,12.0,29.0,17.0,5.0,6.0,26.0,9.0,7.0,0.901,1.023,2.156,0.0,1.0,0.0,57.236,42.0,39.756,2.0,0.481,1.261,1.261,3.3,3.149,2.932,25.372,2.471,1.632,6.089,0.926,14.694,11.188,2.459,2.612,2.599,26.0,11.0,9.0,46.0,4.0,1.0,0.0,3.0,0.0,13.0,16.0,22.0,33.0,5.0,10.0,21.0,18.0,6.0,1.0,28.0,7.0,2.0,0.807,0.76,0.904,2.0,2.0,0.0,49.954,37.0,39.98,1.0,0.36,0.1,0.1,2.731,2.889,2.884
NYR,2023,NYR,2023021270,NYR,NYI,HOME,20240413,Team Level,all,0.6207,0.575,0.5593,3900.0,47.48,4.5,3.476,12.616,1.653,25.198,18.557,4.064,4.339,3.918,43.0,23.0,26.0,92.0,2.0,7.0,1.0,6.0,1.0,28.0,22.0,41.0,64.0,5.0,10.0,32.0,24.0,9.0,8.0,47.0,15.0,4.0,1.484,1.98,1.036,1.0,1.0,0.0,88.804,66.0,63.81,4.0,0.747,0.99,0.99,4.257,4.107,3.763,37.597,2.75,2.563,10.289,1.523,19.801,15.074,2.682,2.893,2.82,36.0,16.0,16.0,68.0,2.0,3.0,1.0,7.0,1.0,15.0,24.0,34.0,50.0,1.0,2.0,26.0,25.0,2.0,8.0,40.0,10.0,2.0,1.063,1.213,0.474,1.0,1.0,0.0,70.287,52.0,53.757,3.0,0.55,0.481,0.519,2.781,2.915,2.883
NYR,2024,NYR,2024020007,NYR,PIT,AWAY,20241009,Team Level,all,0.668,0.4965,0.5413,3600.0,44.524,6.57,3.237,10.078,1.521,21.459,16.136,5.253,7.192,5.788,41.0,18.0,11.0,70.0,6.0,12.0,2.0,7.0,1.0,12.0,21.0,35.0,53.0,4.0,8.0,31.0,16.0,4.0,18.0,34.0,15.0,10.0,0.786,2.151,3.633,0.0,5.0,1.0,80.227,59.0,66.335,12.0,0.756,2.238,2.238,5.087,5.524,4.879,36.749,3.265,2.672,9.059,1.449,19.972,13.584,3.194,3.006,2.942,29.0,21.0,21.0,71.0,0.0,4.0,0.0,10.0,0.0,18.0,18.0,29.0,50.0,3.0,6.0,28.0,23.0,4.0,19.0,35.0,11.0,4.0,1.08,1.243,0.942,0.0,0.0,0.0,63.372,50.0,45.534,6.0,0.573,0.762,0.762,3.076,2.841,2.799
NYR,2024,NYR,2024020151,NYR,WSH,AWAY,20241029,Team Level,all,0.2325,0.3684,0.3578,3600.0,29.255,2.615,1.786,6.311,0.89,14.881,12.517,2.609,2.619,2.613,19.0,20.0,10.0,49.0,3.0,0.0,0.0,4.0,0.0,16.0,16.0,16.0,36.0,5.0,13.0,21.0,22.0,4.0,20.0,31.0,7.0,1.0,0.921,1.027,0.667,0.0,2.0,1.0,47.685,39.0,37.936,9.0,0.384,0.0,0.0,2.999,3.004,2.995,53.209,8.634,3.685,12.487,1.741,25.418,18.035,8.138,8.61,8.118,46.0,24.0,14.0,84.0,5.0,9.0,0.0,6.0,0.0,18.0,32.0,41.0,65.0,4.0,11.0,34.0,17.0,3.0,10.0,40.0,17.0,13.0,1.259,2.464,4.911,1.0,1.0,3.0,85.524,70.0,71.368,7.0,0.82,2.728,2.728,6.726,6.713,6.564
NYR,2024,NYR,2024020185,NYR,NYI,HOME,20241103,Team Level,all,0.5404,0.4516,0.4737,3600.0,33.075,3.804,2.442,7.713,1.069,16.799,13.172,3.687,3.815,3.697,40.0,5.0,11.0,56.0,5.0,3.0,0.0,10.0,0.0,6.0,21.0,35.0,40.0,5.0,10.0,26.0,19.0,10.0,14.0,30.0,12.0,3.0,1.094,1.342,1.369,3.0,1.0,1.0,58.058,45.0,46.444,5.0,0.546,0.481,0.481,3.87,3.883,3.815,37.236,3.235,2.728,9.032,1.259,19.917,13.828,3.162,3.238,3.165,37.0,13.0,18.0,68.0,2.0,5.0,1.0,7.0,0.0,11.0,25.0,35.0,48.0,3.0,6.0,35.0,17.0,12.0,23.0,38.0,8.0,4.0,1.085,1.065,1.085,0.0,1.0,1.0,66.031,50.0,48.693,9.0,0.613,0.87,0.87,2.979,2.969,2.961
PHI,2023,PHI,2023020011,PHI,CBJ,AWAY,20231012,Team Level,all,0.6402,0.5481,0.5376,3600.0,36.514,4.64,2.11,8.281,1.178,18.204,15.587,4.549,4.817,4.717,37.0,13.0,24.0,74.0,4.0,3.0,0.0,4.0,0.0,14.0,25.0,33.0,46.0,5.0,10.0,25.0,18.0,8.0,6.0,37.0,10.0,3.0,1.247,1.145,2.249,0.0,2.0,2.0,79.019,50.0,53.046,2.0,0.447,0.318,0.318,4.769,4.948,4.876,31.281,2.608,2.022,8.181,1.166,17.261,11.763,2.503,2.49,2.39,33.0,10.0,18.0,61.0,2.0,2.0,1.0,12.0,0.0,13.0,14.0,31.0,41.0,4.0,8.0,29.0,22.0,10.0,7.0,34.0,7.0,2.0,1.101,0.967,0.54,1.0,0.0,1.0,57.84,43.0,40.876,4.0,0.457,0.399,0.399,2.666,2.542,2.454
PHI,2023,PHI,2023020131,PHI,CAR,HOME,20231030,Team Level,all,0.6596,0.4951,0.5402,3600.0,36.53,4.418,2.785,8.496,1.146,17.999,12.154,3.895,4.319,3.801,28.0,19.0,4.0,51.0,2.0,8.0,0.0,4.0,0.0,16.0,17.0,26.0,45.0,1.0,2.0,16.0,23.0,7.0,9.0,26.0,16.0,5.0,0.727,1.982,1.709,0.0,2.0,0.0,49.915,47.0,46.19,7.0,0.626,2.118,2.118,2.927,2.835,2.73,28.786,2.28,1.779,7.961,1.101,15.147,11.732,2.249,2.379,2.347,32.0,8.0,12.0,52.0,3.0,3.0,0.0,6.0,0.0,12.0,16.0,29.0,37.0,4.0,8.0,39.0,13.0,6.0,4.0,32.0,7.0,1.0,0.793,0.986,0.501,1.0,1.0,1.0,54.44,40.0,41.921,2.0,0.381,0.281,0.281,2.381,2.483,2.467
PHI,2023,PHI,2023020238,PHI,CAR,AWAY,20231115,Team Level,all,0.3662,0.3246,0.3889,3600.0,20.151,1.588,1.202,5.44,0.662,10.475,8.633,1.499,1.768,1.669,24.0,4.0,9.0,37.0,3.0,1.0,0.0,6.0,0.0,7.0,11.0,21.0,25.0,3.0,6.0,37.0,10.0,6.0,3.0,22.0,5.0,1.0,0.541,0.582,0.465,1.0,2.0,0.0,42.196,28.0,31.374,2.0,0.255,0.465,0.465,1.379,1.532,1.517,31.465,2.748,2.014,7.551,1.114,18.301,12.272,2.721,2.525,2.501,32.0,12.0,33.0,77.0,1.0,1.0,0.0,12.0,0.0,17.0,13.0,31.0,43.0,1.0,2.0,31.0,14.0,6.0,6.0,31.0,13.0,0.0,1.068,1.679,0.0,1.0,0.0,0.0,69.928,44.0,39.921,2.0,0.431,0.196,0.196,2.983,2.746,2.72
